,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1120,1163242441687978095,https://www.airbnb.com/rooms/1163242441687978095,20241228025327,2024-12-28,city scrape,Harvard Cambridge  MIT with separate bathroom,"100% single bathroom inside your room ,no one  will be  sharing with .<br /><br />Just like a hotel, all rooms have independent exits that lead directly to the corridor without having to pass through any public spaces such as the living room, kitchen, etc.,<br /><br />Very cost-effective,  a separate bathroom, the price/performance ratio is very high, washer and dryer inside this house for free <br /><br />it is very quite for sleep ,back is a yard .<br /><br />fast speed WIFI <br /><br />close to the MIT school and Harvard school .",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2MzI0MjQ0MTY4Nzk3ODA5NQ%3D%3D/original/a3b9aedd-1f98-4e9c-be07-fe22055bb13a.jpeg,222601907,https://www.airbnb.com/users/show/222601907,Angel,2018-10-25,"Boston, MA",,within an hour,100.0,100%,t,https://a0.muscache.com/im/pictures/user/602b1db1-9b0d-4a85-8318-101a004beec8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/602b1db1-9b0d-4a85-8318-101a004beec8.jpg?aki_policy=profile_x_medium,Cambridge,7,14,"['email', 'phone']",t,t,,Wellington-Harrington,,42.36940818886399,-71.09470540422973,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Drying rack for clothing"", ""Dryer"", ""Shower gel"", ""Smoke alarm"", ""Kitchenette"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer""]",$137.00,14,365,7,14,365,365,13.5,365.0,,t,15,15,36,145,2024-12-28,11,11,0,2024-06-16,2024-10-13,5.0,5.0,4.82,4.73,5.0,4.73,4.82,Str-254710,t,7,0,7,0,1.68
1121,1164725051098159430,https://www.airbnb.com/rooms/1164725051098159430,20241228025327,2024-12-28,city scrape,Calm and cozy nr Harvard yard!,"Enjoy a stylish experience at this centrally-located place.<br />Spacious room,  plenty of light with comfortable queen size bed.<br />There is an ensuite bathroom and large walk-in closet. Room contains mini fridge and study desk. Linens and towels are provided. Shared common areas include living room, dining room and large open kitchen. High speed internet available.",,https://a0.muscache.com/pictures/airflow/Hosting-1164725051098159430/original/52ea832a-6c0a-4591-a07c-7de50155067c.jpg,579647560,https://www.airbnb.com/users/show/579647560,Zainab,2024-05-25,"Cambridge, MA","A globally minded multidisciplinary artist who was born in Sierra Leone, raised in London/Paris and energized in Cambridge, MA.  I live here with two PHD physicists who are a joy.
I love people, nature and I am enlivened by our interconnectedness. I am new to Airbnb but excited about the journey. All are welcome!",within a few hours,100.0,94%,t,https://a0.muscache.com/im/pictures/user/User-579647560/original/37c1527d-4607-49a5-900b-b97a994e8383.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-579647560/original/37c1527d-4607-49a5-900b-b97a994e8383.jpeg?aki_policy=profile_x_medium,Mid-Cambridge,1,1,"['email', 'phone']",t,t,,Agassiz,,42.378067274453,-71.11015540622178,Private room in condo,Private room,1,1.0,1 private bath,1.0,0.0,"[""Wifi"", ""Indoor fireplace"", ""Air conditioning"", ""Fire extinguisher"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Lock on bedroom door"", ""Kitchen""]",$185.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,176,2024-12-28,19,19,0,2024-06-08,2024-11-24,5.0,4.89,5.0,5.0,5.0,5.0,4.79,C0429030491,f,1,0,1,0,2.79
1123,1166503906430677108,https://www.airbnb.com/rooms/1166503906430677108,20241228025327,2024-12-28,city scrape,Your Home Away From Home!,Take it easy at this unique and tranquil getaway.,,https://a0.muscache.com/pictures/hosting/Hosting-1166503906430677108/original/db0a7e58-5d41-4313-bbc8-9ad1132d94d1.jpeg,39343684,https://www.airbnb.com/users/show/39343684,Imani,2015-07-23,,"Friendly warm hearted home...

Better Together is our motto and do unto others as you would like done unto you!!!",within an hour,100.0,100%,f,https://a0.muscache.com/im/pictures/user/User/original/413b427f-0da9-42df-b49f-263dff15c3de.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/413b427f-0da9-42df-b49f-263dff15c3de.jpeg?aki_policy=profile_x_medium,Riverside,2,4,"['email', 'phone']",t,f,,Riverside,,42.36581940444978,-71.1136332526803,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Single level home"", ""Heating"", ""Stove"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Lake access"", ""Smoke alarm"", ""Keypad"", ""Baking sheet"", ""First aid kit"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Pool table"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Barbecue utensils"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$150.00,30,120,30,30,120,120,30.0,120.0,,t,29,59,89,269,2024-12-28,2,2,0,2024-08-21,2024-10-18,3.0,3.0,3.0,3.0,3.5,3.0,2.5,C0984769728,f,2,2,0,0,0.46
1127,1168327604165720211,https://www.airbnb.com/rooms/1168327604165720211,20241228025327,2024-12-28,city scrape,"MIT ,Cambridge  .Harvard separate bathroom","100% single bathroom inside your room ,no one  will be  sharing with .big yard at the back .very far from the neighbor .very quite for sleep .<br /><br /><br />same hotel .all rooms have independent exits that lead directly to the corridor without having to pass through any public spaces such as the living room, kitchen, etc.,<br /><br />we changed a new very quite aircondtioner .and move the other bed to other side ,you can  move that bed if you do not need .<br /><br />close to the MIT school and Harvard school .",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2ODMyNzYwNDE2NTcyMDIxMQ%3D%3D/original/2e142243-525d-494e-83fe-519cb6199880.jpeg,222601907,https://www.airbnb.com/users/show/222601907,Angel,2018-10-25,"Boston, MA",,within an hour,100.0,100%,t,https://a0.muscache.com/im/pictures/user/602b1db1-9b0d-4a85-8318-101a004beec8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/602b1db1-9b0d-4a85-8318-101a004beec8.jpg?aki_policy=profile_x_medium,Cambridge,7,14,"['email', 'phone']",t,t,,Wellington-Harrington,,42.3697094,-71.09511309999999,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Drying rack for clothing"", ""Dryer"", ""Shower gel"", ""Smoke alarm"", ""Kitchenette"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Iron"", ""Hair dryer""]",$102.00,14,365,10,14,365,365,13.3,365.0,,t,0,0,4,123,2024-12-28,6,6,1,2024-08-18,2024-12-05,4.83,4.83,5.0,5.0,4.83,4.83,4.5,Str-254710,t,7,0,7,0,1.35
1134,1178492313911933828,https://www.airbnb.com/rooms/1178492313911933828,20241228025327,2024-12-28,city scrape,Private suite with parking,"Escape to our charming garden-level oasis in vibrant Cambridge, MA. Perfect for short-term stays, this beautifully renovated 1-bedroom, 1-bathroom unit offers comfort and convenience with a touch of urban charm. This centrally located retreat, nestled between Inman, Kendall, and Harvard Squares, offers easy access to Boston and Somerville.",,https://a0.muscache.com/pictures/miso/Hosting-1178492313911933828/original/373d7a8a-cecd-45a9-bfc5-df7508337155.jpeg,1105113,https://www.airbnb.com/users/show/1105113,Jillian,2011-09-03,"Cambridge, MA","Hello! Meet Jillian & Jeremiah! As proud residents of Cambridge, MA for over a decade, we've come to adore this vibrant city and all it has to offer. Our passion for travel and exploring new places has taken us far and wide, yet there's something special about returning home to Cambridge, with its bustling streets and cozy neighborhoods. We look forward to welcoming guests who are as excited about exploring this area as we are!",within a few hours,100.0,100%,f,https://a0.muscache.com/im/pictures/user/User/original/20bd3ff7-346e-4a31-96d0-59e239b63b48.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/20bd3ff7-346e-4a31-96d0-59e239b63b48.jpeg?aki_policy=profile_x_medium,The Port,1,1,"['email', 'phone']",t,t,,The Port,,42.36867720000001,-71.09671469999999,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Central air conditioning"", ""Wifi"", ""Self check-in"", ""Free driveway parking on premises \u2013 1 space"", ""Conditioner"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Coffee"", ""Washer \u2013\u00a0In unit"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Smart lock"", ""Toaster"", ""Kitchenette"", ""Portable fans"", ""Hot water"", ""Dedicated workspace"", ""Hangers"", ""Central heating"", ""Private entrance"", ""Shampoo"", ""Hot water kettle"", ""Microwave"", ""Outdoor furniture"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""TV"", ""Iron"", ""Hair dryer""]",$183.00,2,28,2,3,28,28,2.0,28.0,,t,28,58,88,255,2024-12-28,3,3,1,2024-11-11,2024-12-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-1140853,f,1,1,0,0,1.88
1142,1190384384922571617,https://www.airbnb.com/rooms/1190384384922571617,20241228025327,2024-12-28,city scrape,Comfy Haven l Tour. Breakfast. Central Location,"Holiday Inn Express & Suites Boston - Cambridge offers a comfortable and modern stay near Boston's top universities. Enjoy spacious rooms, a complimentary hot breakfast, and a 24-hour coffee service. Conveniently located close to Harvard, MIT, and Boston University, it also provides easy access to historic sites, shopping, and dining. <br /> <br />✔ Free breakfast <br />✔ Business center <br />✔ Coffee station <br />✔ On-site parking <br />✔ Nearby gym <br />✔ Near universities",▶ What's nearby <br />— Cambridge Crossing - 11 min walk <br />— Massachusetts Institute of Technology - 5 min drive <br />— Harvard University - 6 min drive <br />— Charles River Esplanade - 7 min drive <br />— New England Aquarium - 12 min drive <br />— Rose Kennedy Greenway - 12 min drive <br /> <br />▶ Restaurants  <br />— Le's sushi bar and restaurant - 5 min walk <br />— Curio Coffee - 5 min walk <br />— Arams #2 House of Pizza - 4 min walk <br />— Sweet Touch Cafe - 5 min walk <br />— Dumpling Xuan - 6 min drive,https://a0.muscache.com/pictures/prohost-api/Hosting-1190384384922571617/original/6bffcb38-8d3d-4bad-8672-4c38778fd201.png,585523189,https://www.airbnb.com/users/show/585523189,Belter,2024-06-24,,,within an hour,100.0,100%,t,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_x_medium,East Cambridge,3,3,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.37271,-71.08066,Room in hotel,Private room,4,1.0,1 bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Elevator"", ""Bed linens"", ""Host greets you"", ""Carbon monoxide alarm"", ""Heating"", ""Body soap"", ""Breakfast"", ""Smoke alarm"", ""Safe"", ""TV with standard cable"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Private living room"", ""Shampoo"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Iron"", ""Hair dryer""]",$114.00,1,365,1,99,365,365,1.9,365.0,,t,25,52,79,185,2024-12-28,74,74,27,2024-09-03,2024-12-26,4.74,4.82,4.84,4.86,4.88,4.68,4.53,,t,3,0,3,0,18.97
1143,1190384395684464293,https://www.airbnb.com/rooms/1190384395684464293,20241228025327,2024-12-28,city scrape,Fuss-Free Stay l Tour. Breakfast. Central Location,"Holiday Inn Express & Suites Boston - Cambridge offers a comfortable and modern stay near Boston's top universities. Enjoy spacious rooms, a complimentary hot breakfast, and a 24-hour coffee service. Conveniently located close to Harvard, MIT, and Boston University, it also provides easy access to historic sites, shopping, and dining. <br /> <br />✔ Free breakfast <br />✔ Business center <br />✔ Coffee station <br />✔ On-site parking <br />✔ Nearby gym <br />✔ Near universities",▶ What's nearby <br />— Cambridge Crossing - 11 min walk <br />— Massachusetts Institute of Technology - 5 min drive <br />— Harvard University - 6 min drive <br />— Charles River Esplanade - 7 min drive <br />— New England Aquarium - 12 min drive <br />— Rose Kennedy Greenway - 12 min drive <br /> <br />▶ Restaurants  <br />— Le's sushi bar and restaurant - 5 min walk <br />— Curio Coffee - 5 min walk <br />— Arams #2 House of Pizza - 4 min walk <br />— Sweet Touch Cafe - 5 min walk <br />— Dumpling Xuan - 6 min drive,https://a0.muscache.com/pictures/prohost-api/Hosting-1190384395684464293/original/44442b2c-ccd0-4763-914a-2d3152fd0990.png,585523189,https://www.airbnb.com/users/show/585523189,Belter,2024-06-24,,,within an hour,100.0,100%,t,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_x_medium,East Cambridge,3,3,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.37232326098314,-71.08248339860911,Room in hotel,Private room,4,1.0,1 bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Elevator"", ""Bed linens"", ""Host greets you"", ""Carbon monoxide alarm"", ""Heating"", ""Body soap"", ""Breakfast"", ""Smoke alarm"", ""Safe"", ""TV with standard cable"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Private living room"", ""Shampoo"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Iron"", ""Hair dryer""]",$137.00,1,365,1,99,365,365,1.9,365.0,,t,29,53,82,183,2024-12-28,3,3,1,2024-10-13,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,3,0,3,0,1.17
1144,1190385778062073805,https://www.airbnb.com/rooms/1190385778062073805,20241228025327,2024-12-28,city scrape,Boston Stay l Tour. Breakfast. Near Universities.,"Holiday Inn Express & Suites Boston - Cambridge offers a comfortable and modern stay near Boston's top universities. Enjoy spacious rooms, a complimentary hot breakfast, and a 24-hour coffee service. Conveniently located close to Harvard, MIT, and Boston University, it also provides easy access to historic sites, shopping, and dining. <br /> <br />✔ Free breakfast <br />✔ Business center <br />✔ Coffee station <br />✔ On-site parking <br />✔ Nearby gym <br />✔ Near universities",▶ What's nearby <br />— Cambridge Crossing - 11 min walk <br />— Massachusetts Institute of Technology - 5 min drive <br />— Harvard University - 6 min drive <br />— Charles River Esplanade - 7 min drive <br />— New England Aquarium - 12 min drive <br />— Rose Kennedy Greenway - 12 min drive <br /> <br />▶ Restaurants  <br />— Le's sushi bar and restaurant - 5 min walk <br />— Curio Coffee - 5 min walk <br />— Arams #2 House of Pizza - 4 min walk <br />— Sweet Touch Cafe - 5 min walk <br />— Dumpling Xuan - 6 min drive,https://a0.muscache.com/pictures/prohost-api/Hosting-1190385778062073805/original/9018b4ba-e2ef-4a6e-9a34-deedb85b5de1.png,585523189,https://www.airbnb.com/users/show/585523189,Belter,2024-06-24,,,within an hour,100.0,100%,t,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1c969616-3116-4004-9664-39a7f0bb6e3b.jpg?aki_policy=profile_x_medium,East Cambridge,3,3,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.37272,-71.08098,Room in hotel,Private room,4,1.0,1 private bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Elevator"", ""Bed linens"", ""Host greets you"", ""Carbon monoxide alarm"", ""Heating"", ""Body soap"", ""Breakfast"", ""Smoke alarm"", ""Safe"", ""TV with standard cable"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Private living room"", ""Shampoo"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Iron"", ""Hair dryer""]",$120.00,1,365,1,99,365,365,1.9,365.0,,t,28,53,83,190,2024-12-28,14,14,6,2024-10-03,2024-12-25,4.71,4.71,4.71,4.71,4.71,4.43,4.43,,t,3,0,3,0,4.83
1146,1191279975593162825,https://www.airbnb.com/rooms/1191279975593162825,20241228025327,2024-12-28,city scrape,Condo in Kendall Square MIT/Harvard,"Stunning apartment in Kendall Square with all amenities: gym, pool, social room, business center, grills, courtyard. Just a 5-minute walk to MIT, the subway, the Charles River, and a short walk to Beacon Hill and other Boston highlights.<br /><br />Experience vibrant executive and family life with nearby restaurants and cafes. This luxurious, safe complex offers a quiet apartment with high-speed WiFi, HVAC, a sofa bed, a cozy living area, and an open kitchen. Perfect for business or leisure.",,https://a0.muscache.com/pictures/miso/Hosting-1191279975593162825/original/5cc7f607-47d8-4727-a77f-2130864b46ba.jpeg,586833328,https://www.airbnb.com/users/show/586833328,Santiago,2024-07-01,,,within a day,100.0,60%,f,https://a0.muscache.com/im/pictures/user/beb4d2c6-fd34-4454-a638-f1c43ed48a71.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/beb4d2c6-fd34-4454-a638-f1c43ed48a71.jpg?aki_policy=profile_x_medium,East Cambridge,1,1,['phone'],t,t,,East Cambridge,,42.3650257,-71.0829696,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Freezer"", ""Electric stove"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""BBQ grill"", ""Coffee"", ""Stainless steel oven"", ""Dining table"", ""Smoke alarm"", ""First aid kit"", ""Toaster"", ""Clothing storage: closet"", ""Hangers"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Blender"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Fire pit"", ""Shared outdoor kitchen"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Pool"", ""Kitchen""]",$150.00,3,365,3,3,365,365,3.0,365.0,,t,22,27,27,29,2024-12-28,3,3,1,2024-08-31,2024-12-02,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,1,0,0,0.75
1159,1214501783503412857,https://www.airbnb.com/rooms/1214501783503412857,20241228025327,2024-12-28,city scrape,Luxurious Cambridge Residence rm#2,"This single-family house is located at the heart of Central Square in Cambridge, 15 minutes walk to Harvard and MIT main campus. It has three bedrooms, the owner lives here. This listing is for bedroom #2 on the 2nd floor,  it has its own bathroom,  a queen-sized bed,  a closet, a working table, a sofa chair,  and a 35-inch screen TV. <br /><br />The huge first floor of the living room, dining room, and kitchen are common areas for all guests to share.<br /><br />Free coffee and tea are available in the kitchen.",,https://a0.muscache.com/pictures/miso/Hosting-1184041439597651528/original/75d89319-f353-414c-8729-b12bb2fbc3c5.jpeg,584853621,https://www.airbnb.com/users/show/584853621,Pinyen,2024-06-21,"Cambridge, MA",,within an hour,100.0,97%,t,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_x_medium,The Port,5,5,"['email', 'phone']",t,t,,Mid-Cambridge,,42.369827070345224,-71.10088294934893,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Essentials"", ""Piano"", ""GE stainless steel single oven"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Conditioner"", ""Jen-air refrigerator"", ""Lockbox"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""35 inch HDTV with Netflix, standard cable, DVD player"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Free parking on premises \u2013 1 space"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Blender"", ""Outlet covers"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""GE electric stove"", ""Pantene shampoo"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$175.00,6,365,6,6,365,365,6.0,365.0,,t,0,0,0,252,2024-12-28,2,2,0,2024-09-06,2024-09-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,5,0,5,0,0.53
1162,1215211193317942752,https://www.airbnb.com/rooms/1215211193317942752,20241228025327,2024-12-28,city scrape,Luxurious king-size bedroom  rm#1,"Kick back and relax in this calm, stylish space.<br /><br />This is the master room in the house with a king-size bed a walk-in closet and a big bathroom with a jacuzzi.<br /><br />It is located at the top of the second floor, first room when you step on the 2nd floor stairs. #1 is labeled on the door. <br /><br />The room is comfortable and spacious. The mattress is from Stearn & Forester, firm supportive, and very comfortable.<br /><br />There is also an air bed inside the room for an accompanying child.",,https://a0.muscache.com/pictures/miso/Hosting-1184041439597651528/original/75d89319-f353-414c-8729-b12bb2fbc3c5.jpeg,584853621,https://www.airbnb.com/users/show/584853621,Pinyen,2024-06-21,"Cambridge, MA",,within an hour,100.0,97%,t,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_x_medium,The Port,5,5,"['email', 'phone']",t,t,,The Port,,42.36837279746722,-71.10017692076374,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Essentials"", ""Piano"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""First aid kit"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Toaster"", ""TV with standard cable"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Outlet covers"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Patio or balcony"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$175.00,3,160,3,3,160,160,3.0,160.0,,t,0,0,0,246,2024-12-28,10,10,0,2024-09-09,2024-11-03,5.0,5.0,5.0,5.0,5.0,4.9,5.0,,f,5,0,5,0,2.7
1169,1224103678525360830,https://www.airbnb.com/rooms/1224103678525360830,20241228025327,2024-12-28,city scrape,Private master 1BR/1Bath near Harvard/MIT+ Parking,"Escape the bustling city life in the comfort of our 4th floor private master bedroom w/ full designated en-suite located in the heart of Cambridge (Inman Square). Just outside of Boston, Harvard & MIT, A 10-minute walk to the Green/Red lines and 5 minutes to Whole Foods, H-mart, many restaurants & more!",,https://a0.muscache.com/pictures/miso/Hosting-1220584110709467998/original/f1d1fca4-3ead-4866-80a1-9124e11bf7f8.jpeg,426177296,https://www.airbnb.com/users/show/426177296,Grace,2021-10-06,"Cambridge, MA",,within a few hours,100.0,73%,f,https://a0.muscache.com/im/pictures/user/f2e85cca-2e3f-4800-8eef-a28be8b738ef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f2e85cca-2e3f-4800-8eef-a28be8b738ef.jpg?aki_policy=profile_x_medium,The Port,3,3,"['email', 'phone']",t,t,,The Port,,42.37022,-71.0977,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""BBQ grill"", ""Heating"", ""Stove"", ""Coffee"", ""Body soap"", ""Bathtub"", ""Dryer"", ""Shower gel"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Baking sheet"", ""Free parking on premises"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""TV"", ""Exercise equipment"", ""Kitchen""]",$148.00,3,365,3,3,365,365,3.0,365.0,,t,25,55,85,85,2024-12-28,6,6,0,2024-09-02,2024-11-20,4.33,5.0,5.0,5.0,4.33,4.83,4.17,C0498980491,f,3,1,2,0,1.53
